,Datetime,Tweet Id,Text,Username
0,2022-02-28 16:59:52+00:00,1498342196680011787,"This app is now full of people who claims to be enlightening people but in actual fact have been placed here to seduce you to believe lies, just like the Jesus thing.They'll be exposed. I see a lot of their comments here. We see you. #IamTheTruth #Phunyukabemphethe #Yhoo",ObzaT
